,City,State,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30
807,Las Vegas,NM,140429.0,140914.0,141447.0,141977.0,142267.0,141192.0,140004.0,138599.0,138548.0,138570.0,137968.0,137154.0,136324.0,137177.0,138654.0,139466.0,139624.0,139642.0,140045.0,140131.0,139652.0,139553.0,139520.0,139854.0,140253.0,140099.0,139579.0,139742.0,140487.0,141927.0,143169.0
808,McPherson,KS,147367.0,147911.0,148454.0,149074.0,149447.0,149789.0,150119.0,150708.0,151522.0,152135.0,152805.0,153295.0,153949.0,154523.0,155173.0,155737.0,156286.0,156750.0,157490.0,158215.0,158738.0,159029.0,159271.0,159678.0,159908.0,160196.0,160382.0,160517.0,160737.0,161005.0,161006.0
809,Sheridan,WY,255201.0,255811.0,256375.0,256968.0,257550.0,258400.0,258946.0,259501.0,259724.0,260252.0,260905.0,262108.0,263465.0,265097.0,266878.0,268456.0,270128.0,271065.0,272400.0,273360.0,274717.0,275749.0,276666.0,277314.0,277936.0,278397.0,278683.0,279035.0,279268.0,279893.0,280225.0
810,Washington Court House,OH,105818.0,106366.0,106916.0,107424.0,107951.0,108434.0,108889.0,109333.0,109938.0,110629.0,111339.0,112118.0,112946.0,113648.0,114111.0,114544.0,115058.0,115802.0,116495.0,117152.0,117580.0,117916.0,118235.0,118535.0,118803.0,119097.0,119573.0,120083.0,120492.0,120694.0,120912.0
811,Bennettsville,SC,51287.0,51401.0,51525.0,51827.0,51828.0,52107.0,52191.0,52552.0,52648.0,52910.0,53078.0,52933.0,53048.0,53377.0,53814.0,53963.0,53991.0,54205.0,54544.0,54843.0,55076.0,55124.0,55297.0,55731.0,56111.0,56304.0,56389.0,56530.0,56888.0,56948.0,57070.0
812,Van Wert,OH,93424.0,94015.0,94573.0,95114.0,95518.0,95950.0,96314.0,96652.0,97076.0,97583.0,98149.0,98694.0,99226.0,99657.0,99880.0,100090.0,100433.0,100943.0,101440.0,101918.0,102181.0,102466.0,102694.0,102924.0,103063.0,103228.0,103559.0,103891.0,104152.0,104233.0,104315.0
813,Merrill,WI,137940.0,138305.0,138857.0,139428.0,139850.0,140172.0,140506.0,140936.0,141507.0,142263.0,142918.0,143635.0,144189.0,144780.0,145346.0,145874.0,146428.0,146880.0,147489.0,147914.0,148131.0,148061.0,148119.0,148179.0,148421.0,148522.0,148500.0,148452.0,148387.0,148361.0,148122.0
814,Ludington,MI,133946.0,134662.0,135246.0,135824.0,136536.0,137207.0,137882.0,138402.0,139071.0,139634.0,140028.0,140442.0,140907.0,141660.0,142448.0,143330.0,144090.0,144671.0,144969.0,145277.0,145380.0,145598.0,145904.0,146186.0,146442.0,146595.0,146784.0,146910.0,147023.0,147273.0,147776.0
815,Middlesborough,KY,51742.0,51782.0,51909.0,52137.0,52358.0,52465.0,52451.0,52181.0,52141.0,52166.0,52683.0,53156.0,53607.0,53781.0,53941.0,54010.0,54128.0,54230.0,54565.0,55039.0,55400.0,55670.0,55572.0,55620.0,55692.0,55929.0,56148.0,56393.0,56608.0,56873.0,56997.0
816,Crescent City,CA,254838.0,253727.0,254675.0,255421.0,256189.0,255770.0,256051.0,256558.0,258114.0,259011.0,259446.0,260702.0,261677.0,262716.0,262701.0,262749.0,262782.0,263122.0,265031.0,266879.0,268672.0,269232.0,269935.0,270590.0,270996.0,271077.0,270729.0,270022.0,268922.0,267718.0,264571.0
817,North Vernon,IN,111865.0,112521.0,113024.0,113476.0,113870.0,114309.0,114735.0,115065.0,115419.0,115886.0,116547.0,117186.0,117795.0,118317.0,118896.0,119504.0,120079.0,120533.0,120879.0,121399.0,121936.0,122422.0,122698.0,122942.0,123180.0,123475.0,123799.0,124096.0,124408.0,124752.0,125166.0
818,Hays,KS,170417.0,170836.0,171255.0,171442.0,171688.0,171828.0,172320.0,172742.0,173387.0,173578.0,173702.0,173825.0,174088.0,174382.0,174630.0,174923.0,175160.0,175168.0,175415.0,175777.0,176244.0,176715.0,177192.0,177661.0,177961.0,178280.0,178635.0,179056.0,179457.0,180067.0,180357.0
819,Forrest City,AR,55179.0,55324.0,55438.0,55447.0,55595.0,56026.0,56541.0,56829.0,57194.0,57633.0,58220.0,58461.0,58737.0,59014.0,59269.0,59187.0,59101.0,59246.0,59658.0,60052.0,60212.0,60291.0,60322.0,60599.0,60798.0,60995.0,61174.0,61677.0,62154.0,62359.0,62327.0
820,Fort Morgan,CO,194986.0,196483.0,197730.0,198765.0,199783.0,201021.0,202222.0,203335.0,204571.0,205853.0,207288.0,208368.0,209393.0,210331.0,211525.0,212636.0,213729.0,214680.0,215648.0,216668.0,217263.0,217771.0,218251.0,219004.0,219750.0,220399.0,220906.0,221474.0,221990.0,222412.0,222745.0
821,Mineral Wells,TX,125530.0,125970.0,126383.0,126868.0,127142.0,127392.0,127756.0,127930.0,128174.0,128353.0,128747.0,129229.0,129698.0,130335.0,130963.0,131537.0,132017.0,132589.0,133179.0,133936.0,134323.0,134668.0,134809.0,135004.0,135249.0,135281.0,135312.0,135283.0,135361.0,135299.0,135146.0
822,Breckenridge,CO,563517.0,571078.0,577221.0,583429.0,589356.0,594569.0,599241.0,602567.0,606991.0,609569.0,612714.0,616430.0,621513.0,625537.0,628450.0,630822.0,634228.0,634597.0,633567.0,631913.0,630976.0,632230.0,633379.0,633883.0,633035.0,632975.0,634187.0,636055.0,637430.0,641671.0,647360.0
823,Bastrop,LA,54030.0,53922.0,53810.0,53831.0,53830.0,53973.0,54090.0,54252.0,54439.0,54670.0,54844.0,54974.0,55043.0,55113.0,55240.0,55443.0,55647.0,55838.0,55983.0,56184.0,56240.0,56323.0,56366.0,56471.0,56628.0,56836.0,56963.0,56982.0,56994.0,56945.0,56931.0
824,Bainbridge,GA,84855.0,85060.0,85403.0,85804.0,86264.0,86535.0,86781.0,87050.0,87495.0,88055.0,88498.0,88766.0,88954.0,89107.0,89303.0,89500.0,89691.0,89937.0,90100.0,90251.0,90165.0,90167.0,90251.0,90541.0,90811.0,91125.0,91368.0,91566.0,91749.0,91942.0,92227.0
825,Wauchula,FL,113386.0,113802.0,114289.0,114685.0,115136.0,115479.0,115731.0,116003.0,116159.0,116187.0,116209.0,116597.0,117209.0,117412.0,117319.0,117243.0,117533.0,118018.0,118436.0,118810.0,119166.0,119616.0,120080.0,120271.0,120325.0,120735.0,121331.0,121885.0,122129.0,122224.0,122394.0
826,Hailey,ID,469064.0,473376.0,477165.0,480450.0,483164.0,486828.0,490366.0,495605.0,500230.0,504545.0,508315.0,511945.0,515740.0,518330.0,521213.0,524139.0,526551.0,528761.0,530450.0,530929.0,531668.0,532313.0,533328.0,534526.0,535731.0,537771.0,539744.0,541599.0,543995.0,545956.0,548261.0
827,Great Bend,KS,77037.0,77026.0,77092.0,77612.0,77509.0,77833.0,77927.0,78448.0,78560.0,78550.0,78472.0,78694.0,79057.0,79403.0,79430.0,79297.0,79650.0,79953.0,80230.0,80019.0,79910.0,79994.0,80142.0,80162.0,80088.0,79909.0,79872.0,79735.0,79450.0,79010.0,78651.0
828,Weatherford,OK,115347.0,116020.0,116458.0,116746.0,116703.0,116670.0,116694.0,116936.0,116855.0,116148.0,115511.0,115413.0,115937.0,116190.0,116923.0,117660.0,118408.0,118619.0,118882.0,119251.0,119911.0,121006.0,122241.0,122982.0,123242.0,123347.0,123108.0,122906.0,122801.0,123098.0,123275.0
829,Watertown,SD,146913.0,147497.0,148276.0,148902.0,149653.0,150271.0,150876.0,151461.0,151937.0,152650.0,153370.0,153917.0,154312.0,154688.0,155306.0,156137.0,156827.0,157569.0,157722.0,157925.0,157975.0,158225.0,158348.0,158615.0,158986.0,159512.0,159786.0,160030.0,160345.0,160736.0,161614.0
830,Grants,NM,62887.0,63287.0,63534.0,63647.0,63488.0,63399.0,63581.0,63926.0,64304.0,64723.0,64992.0,64776.0,64426.0,64276.0,64536.0,64849.0,65098.0,65398.0,65862.0,66423.0,66952.0,67175.0,67538.0,68177.0,68806.0,69171.0,69261.0,69323.0,69475.0,69500.0,69195.0
831,Thomaston,GA,75898.0,76163.0,76442.0,76697.0,77013.0,77148.0,77323.0,77451.0,77880.0,78388.0,78996.0,79440.0,79798.0,80159.0,80611.0,81117.0,81550.0,82032.0,82241.0,82434.0,82294.0,82276.0,82217.0,82377.0,82584.0,82839.0,83030.0,83192.0,83386.0,83598.0,84007.0
832,Mountain Home,ID,168344.0,169683.0,170968.0,172426.0,173650.0,174916.0,176110.0,177377.0,178599.0,179659.0,180953.0,182186.0,183455.0,184592.0,185928.0,187174.0,188366.0,189522.0,190813.0,192123.0,193549.0,194882.0,196115.0,197391.0,198697.0,199994.0,201201.0,202431.0,203810.0,205185.0,206500.0
833,Altus,OK,60602.0,60798.0,61024.0,61211.0,61441.0,61741.0,62071.0,62348.0,62397.0,62456.0,62464.0,62668.0,62947.0,63231.0,63494.0,63686.0,64145.0,64561.0,64885.0,64972.0,65260.0,65671.0,66075.0,66241.0,66318.0,66379.0,66421.0,66512.0,66320.0,66109.0,65903.0
834,Uvalde,TX,127937.0,128460.0,128575.0,128777.0,128924.0,129261.0,129634.0,129941.0,130205.0,130513.0,130969.0,131627.0,132290.0,132878.0,133609.0,134304.0,135028.0,135600.0,135997.0,136434.0,136669.0,136976.0,137167.0,137227.0,137407.0,137567.0,137783.0,137970.0,138112.0,138228.0,138347.0
835,Lexington,NE,107956.0,108430.0,109016.0,109596.0,110155.0,110662.0,111159.0,111622.0,112343.0,113128.0,114014.0,114572.0,115085.0,115516.0,116049.0,116479.0,116966.0,117483.0,117947.0,118392.0,118420.0,118422.0,118351.0,118558.0,118781.0,118965.0,118962.0,118969.0,118884.0,118738.0,118563.0
836,Boone,IA,131114.0,131659.0,132255.0,132278.0,132134.0,132048.0,132410.0,132832.0,133221.0,133572.0,133980.0,134438.0,134893.0,135527.0,136199.0,136981.0,137560.0,138158.0,138685.0,139286.0,139708.0,140074.0,140391.0,140711.0,140947.0,140958.0,140876.0,140903.0,141124.0,141260.0,141229.0
837,Toccoa,GA,97730.0,98242.0,98828.0,99505.0,99969.0,100418.0,100814.0,101303.0,102088.0,102843.0,103378.0,103597.0,103930.0,104446.0,104965.0,105442.0,105920.0,106490.0,106921.0,107337.0,107461.0,107656.0,107974.0,108463.0,108889.0,109157.0,109382.0,109565.0,109814.0,109959.0,110186.0
838,Clarksdale,MS,56582.0,56601.0,56700.0,56727.0,56793.0,56959.0,57179.0,57506.0,57820.0,58185.0,58273.0,58439.0,58521.0,58684.0,58766.0,58940.0,59180.0,59483.0,59755.0,59967.0,60202.0,60428.0,60621.0,60658.0,60743.0,60978.0,61262.0,61471.0,61600.0,61601.0,61577.0
839,Summerville,GA,72541.0,72903.0,73318.0,73776.0,74133.0,74421.0,74615.0,74904.0,75440.0,76083.0,76786.0,77227.0,77686.0,78309.0,78971.0,79573.0,79909.0,80302.0,80635.0,80999.0,81138.0,81198.0,81126.0,81270.0,81441.0,81519.0,81517.0,81507.0,81690.0,81836.0,82020.0
840,Ottawa,KS,127485.0,128195.0,128891.0,129493.0,129832.0,130345.0,130877.0,131638.0,132185.0,132578.0,132928.0,133329.0,133850.0,134373.0,135011.0,135619.0,136386.0,136665.0,137063.0,137315.0,137831.0,138273.0,138762.0,139225.0,139561.0,139855.0,140085.0,140350.0,140609.0,141134.0,141543.0
841,New Ulm,MN,149689.0,150357.0,150984.0,151472.0,152020.0,152498.0,153035.0,153608.0,154296.0,154953.0,155525.0,156253.0,157012.0,157873.0,158406.0,158923.0,159344.0,159880.0,160476.0,161083.0,161379.0,161595.0,161789.0,161837.0,161854.0,161830.0,162016.0,162244.0,162441.0,162522.0,162453.0
842,Marshall,MN,148185.0,148980.0,149548.0,150040.0,150371.0,150715.0,151127.0,151600.0,152238.0,152772.0,153287.0,153926.0,154669.0,155405.0,155823.0,156233.0,156712.0,157416.0,158056.0,158643.0,158868.0,159106.0,159338.0,159392.0,159374.0,159296.0,159512.0,159728.0,159889.0,159785.0,159639.0
843,La Grande,OR,194570.0,195405.0,196178.0,196814.0,197416.0,197848.0,198255.0,198709.0,199246.0,199789.0,200196.0,200631.0,201132.0,201846.0,202731.0,203634.0,204513.0,205059.0,205512.0,205971.0,206416.0,206763.0,207173.0,207546.0,207915.0,208129.0,208231.0,208417.0,208645.0,209200.0,209809.0
844,Greensburg,IN,140132.0,141002.0,141760.0,142516.0,143149.0,143749.0,144219.0,144653.0,145219.0,145917.0,146760.0,147513.0,148254.0,148926.0,149655.0,150429.0,151212.0,151948.0,152591.0,153219.0,153726.0,154180.0,154485.0,154803.0,155128.0,155466.0,155783.0,156026.0,156269.0,156497.0,156767.0
845,Mexico,MO,89956.0,90321.0,90750.0,91147.0,91394.0,91770.0,92041.0,92354.0,92609.0,92893.0,93187.0,93533.0,93931.0,94389.0,94971.0,95443.0,95872.0,96212.0,96569.0,97116.0,97480.0,97930.0,98210.0,98553.0,98785.0,98927.0,98931.0,99010.0,99156.0,99280.0,99397.0
846,Moberly,MO,84701.0,84997.0,85315.0,85764.0,86228.0,86707.0,86990.0,87285.0,87589.0,88021.0,88410.0,88657.0,88876.0,89111.0,89479.0,89741.0,90080.0,90433.0,90791.0,91002.0,91091.0,91302.0,91504.0,91821.0,92070.0,92311.0,92424.0,92553.0,92606.0,92632.0,92712.0
847,The Dalles,OR,228550.0,229920.0,231294.0,232341.0,233107.0,233673.0,234408.0,235749.0,237359.0,238846.0,239631.0,240435.0,241307.0,242364.0,243588.0,244968.0,246438.0,247504.0,248455.0,248787.0,248916.0,249089.0,249949.0,250807.0,251606.0,252177.0,252560.0,252956.0,253391.0,254222.0,255035.0
848,Deming,NM,78369.0,78295.0,78255.0,78502.0,78732.0,79187.0,79453.0,80017.0,80570.0,81238.0,81487.0,81775.0,82037.0,82586.0,83111.0,83663.0,84186.0,84575.0,84905.0,84946.0,85015.0,85047.0,85335.0,85637.0,85996.0,86285.0,86633.0,86872.0,87203.0,87554.0,88043.0
849,Fallon,NV,219567.0,222399.0,224847.0,227111.0,228891.0,230593.0,232345.0,233881.0,235228.0,236468.0,237625.0,238835.0,239802.0,240818.0,241176.0,241777.0,242398.0,243357.0,244060.0,244945.0,245666.0,246343.0,246874.0,247138.0,247579.0,247862.0,248802.0,249554.0,250390.0,250839.0,251326.0
850,Fredericksburg,TX,310178.0,313094.0,315907.0,319238.0,321502.0,323710.0,324595.0,325293.0,325551.0,326603.0,327489.0,329283.0,331212.0,332572.0,333799.0,334608.0,336528.0,338243.0,339100.0,339365.0,339063.0,339943.0,341040.0,341616.0,342425.0,343176.0,344345.0,345786.0,346982.0,348543.0,351441.0
851,Magnolia,AR,85390.0,85837.0,86350.0,86501.0,86565.0,86710.0,87133.0,87382.0,87795.0,87996.0,88228.0,88204.0,88637.0,89137.0,89277.0,89296.0,89086.0,89482.0,89850.0,90345.0,90482.0,90655.0,90924.0,91430.0,91711.0,91854.0,92154.0,92616.0,93236.0,93417.0,93588.0
852,Campbellsville,KY,101724.0,102171.0,102478.0,102872.0,103215.0,103393.0,103417.0,103092.0,102894.0,103071.0,103709.0,104655.0,105265.0,105903.0,106381.0,106958.0,107424.0,107611.0,107636.0,107876.0,108080.0,108003.0,107703.0,107125.0,106842.0,106443.0,106203.0,105833.0,105501.0,105385.0,105379.0
853,Connersville,IN,72473.0,73190.0,73803.0,74354.0,74867.0,75422.0,75751.0,75894.0,76359.0,76958.0,77765.0,78092.0,78472.0,78761.0,79103.0,79503.0,79960.0,80427.0,80474.0,80596.0,80749.0,81201.0,81340.0,81405.0,81347.0,81452.0,81559.0,81631.0,81687.0,81714.0,81959.0
854,Dickinson,ND,258014.0,258050.0,258170.0,258289.0,258111.0,258072.0,258220.0,258229.0,258674.0,259317.0,260321.0,261009.0,261492.0,261250.0,261404.0,261607.0,262332.0,262869.0,263381.0,264137.0,264079.0,263903.0,263544.0,263428.0,263499.0,263914.0,263907.0,263774.0,263310.0,262928.0,262445.0
855,Spearfish,SD,228251.0,229132.0,230475.0,231524.0,232669.0,233491.0,234756.0,236048.0,237218.0,238169.0,238981.0,239559.0,240199.0,240874.0,241855.0,242568.0,243194.0,243738.0,244520.0,245278.0,245936.0,246599.0,247288.0,248092.0,248750.0,249359.0,249437.0,249802.0,250125.0,250637.0,250697.0
856,Heber,UT,436866.0,440619.0,444612.0,448675.0,452799.0,456187.0,459356.0,461999.0,464418.0,466525.0,469089.0,471938.0,474847.0,477526.0,480770.0,483941.0,487056.0,489242.0,491239.0,493432.0,496349.0,499397.0,501754.0,503739.0,505625.0,507841.0,509487.0,511143.0,512826.0,515549.0,518492.0
857,Steamboat Springs,CO,542243.0,546215.0,551118.0,554585.0,557018.0,557944.0,558757.0,559301.0,560990.0,562898.0,564896.0,565917.0,567680.0,570947.0,576918.0,581417.0,584361.0,584021.0,583676.0,583374.0,582417.0,581846.0,581206.0,581628.0,581556.0,580036.0,576583.0,574997.0,575256.0,578322.0,581464.0
858,Cordele,GA,90702.0,91222.0,91697.0,92068.0,92367.0,92591.0,92831.0,93029.0,93549.0,94133.0,94871.0,95227.0,95761.0,96051.0,96392.0,96516.0,96723.0,97020.0,97350.0,97645.0,97567.0,97340.0,97050.0,97032.0,96935.0,96919.0,96857.0,96924.0,96932.0,96831.0,96635.0
859,Maryville,MO,127829.0,128569.0,129307.0,129971.0,130812.0,131535.0,131975.0,132273.0,132845.0,133650.0,134553.0,135294.0,135816.0,136401.0,136999.0,137352.0,137571.0,137783.0,138302.0,138970.0,139595.0,139890.0,140105.0,140295.0,140454.0,140687.0,140885.0,141264.0,141588.0,141869.0,141923.0
860,Marshall,MO,73726.0,73486.0,73999.0,74968.0,76359.0,77505.0,77507.0,77307.0,76767.0,76774.0,76070.0,75901.0,75742.0,76261.0,76549.0,76665.0,76446.0,76432.0,76494.0,76750.0,77077.0,77506.0,78322.0,78964.0,79546.0,79825.0,79965.0,80109.0,80314.0,80603.0,81321.0
861,Arkadelphia,AR,80836.0,81071.0,81446.0,81755.0,82146.0,82537.0,82770.0,83101.0,83465.0,83814.0,83999.0,84204.0,84542.0,85235.0,85885.0,86475.0,86870.0,87383.0,87747.0,88101.0,88283.0,88673.0,88857.0,89067.0,89174.0,89366.0,89524.0,89777.0,90168.0,90482.0,90997.0
862,Liberal,KS,112994.0,113303.0,113497.0,113769.0,113893.0,114130.0,114533.0,114898.0,115365.0,115656.0,116056.0,116303.0,116658.0,116935.0,117166.0,117247.0,117304.0,117485.0,117621.0,117811.0,117756.0,117812.0,117865.0,117980.0,118054.0,118099.0,118202.0,118365.0,118582.0,118677.0,118722.0
863,Levelland,TX,112158.0,112814.0,113386.0,113885.0,114267.0,114280.0,114366.0,114565.0,114968.0,115418.0,115753.0,116247.0,116797.0,117173.0,117476.0,117619.0,117849.0,118221.0,118698.0,119084.0,119278.0,119364.0,119512.0,119441.0,119345.0,119264.0,119244.0,119330.0,119381.0,119422.0,119308.0
864,Wahpeton,ND,115059.0,115168.0,115251.0,115456.0,115721.0,116022.0,116387.0,116787.0,117274.0,117815.0,118059.0,118320.0,118527.0,119084.0,119805.0,120437.0,120936.0,121406.0,121958.0,122565.0,122899.0,123181.0,123538.0,123845.0,124027.0,124006.0,123782.0,123502.0,123212.0,122815.0,122223.0
865,Mitchell,SD,148872.0,149370.0,150025.0,150820.0,151703.0,152628.0,153649.0,154686.0,155551.0,156256.0,156836.0,157120.0,157236.0,157445.0,158005.0,158731.0,159336.0,159728.0,160097.0,160528.0,160979.0,161545.0,162131.0,162811.0,163595.0,164317.0,164644.0,164785.0,164906.0,165132.0,165303.0
866,Sterling,CO,171583.0,172159.0,172646.0,173438.0,174122.0,174730.0,175044.0,175385.0,176071.0,176981.0,177817.0,178412.0,178981.0,179625.0,180279.0,180936.0,181600.0,182145.0,182641.0,183062.0,183106.0,183048.0,183075.0,183307.0,183682.0,184026.0,184397.0,184604.0,184799.0,185053.0,185433.0
867,Pampa,TX,63807.0,64112.0,64294.0,64310.0,64292.0,64316.0,64509.0,64735.0,64887.0,65009.0,65028.0,65156.0,65204.0,65344.0,65442.0,65697.0,65927.0,66126.0,66106.0,66025.0,65966.0,65980.0,66047.0,65982.0,65954.0,65860.0,65847.0,65776.0,65717.0,65648.0,65639.0
868,Yankton,SD,162321.0,163162.0,164197.0,164942.0,165293.0,165338.0,165780.0,166723.0,167505.0,168093.0,168530.0,168792.0,169133.0,169348.0,169928.0,170467.0,171041.0,171490.0,171748.0,171984.0,172251.0,172523.0,172890.0,173311.0,173593.0,173897.0,173822.0,173923.0,174097.0,174529.0,174985.0
869,Williston,ND,219417.0,219204.0,218967.0,218443.0,217579.0,216654.0,216619.0,216823.0,217862.0,218634.0,220083.0,221200.0,222165.0,223286.0,224306.0,225877.0,226988.0,228453.0,229635.0,231288.0,231914.0,232421.0,232455.0,232743.0,233010.0,233021.0,232934.0,232437.0,232197.0,231583.0,230612.0
870,Oskaloosa,IA,115183.0,115620.0,115974.0,116173.0,116365.0,116311.0,116253.0,116010.0,116104.0,116259.0,116710.0,117098.0,117383.0,117503.0,117738.0,118029.0,118327.0,118776.0,119289.0,119973.0,120329.0,120684.0,120770.0,120869.0,120946.0,121162.0,121304.0,121460.0,121571.0,121633.0,121606.0
871,Brookings,OR,304001.0,305177.0,306360.0,307282.0,308234.0,308898.0,309491.0,310441.0,311664.0,313025.0,313902.0,315000.0,316177.0,317505.0,318979.0,320406.0,321894.0,322886.0,323756.0,324296.0,324673.0,325038.0,325863.0,326543.0,327153.0,327710.0,328143.0,328752.0,329248.0,330244.0,331310.0
872,Hood River,OR,427222.0,429657.0,431908.0,433945.0,435857.0,437367.0,439002.0,440815.0,443430.0,445798.0,447858.0,449745.0,451895.0,453907.0,456070.0,458230.0,460289.0,461990.0,463328.0,464965.0,465823.0,466862.0,467677.0,468732.0,469663.0,470713.0,471699.0,472752.0,473865.0,475385.0,477075.0
873,Beatrice,NE,98981.0,99145.0,99593.0,100011.0,100417.0,100712.0,101009.0,101212.0,101683.0,102199.0,102818.0,103297.0,103656.0,103822.0,103932.0,104035.0,104522.0,105025.0,105550.0,105965.0,106054.0,106097.0,106006.0,106143.0,106332.0,106648.0,106822.0,106957.0,106768.0,106557.0,106292.0
874,Borger,TX,71175.0,71403.0,71537.0,71599.0,71505.0,71471.0,71436.0,71639.0,71704.0,71809.0,71845.0,72084.0,72307.0,72610.0,72859.0,73026.0,73210.0,73318.0,73517.0,73644.0,73795.0,73866.0,73894.0,73756.0,73611.0,73521.0,73504.0,73569.0,73655.0,73753.0,73769.0
875,Raymondville,TX,68557.0,68839.0,68870.0,68831.0,68876.0,68737.0,68660.0,68481.0,68221.0,68025.0,67897.0,68062.0,68417.0,68917.0,69331.0,69572.0,69727.0,70417.0,71063.0,71883.0,72311.0,72732.0,72825.0,72784.0,72634.0,72646.0,72752.0,72980.0,73159.0,72939.0,72633.0
876,Elk City,OK,102375.0,102932.0,103489.0,104033.0,104545.0,104936.0,105310.0,105661.0,105809.0,105899.0,106017.0,106520.0,107039.0,107450.0,107757.0,108153.0,108590.0,108968.0,109122.0,109212.0,109534.0,109977.0,110577.0,110757.0,110828.0,110879.0,111000.0,111039.0,111066.0,111155.0,111412.0
877,Grenada,MS,76361.0,77167.0,77592.0,77795.0,78172.0,78873.0,79447.0,79926.0,80266.0,81030.0,81823.0,82578.0,83187.0,84272.0,85791.0,87502.0,88822.0,90273.0,91698.0,93360.0,94667.0,95836.0,96917.0,97908.0,98870.0,99462.0,99731.0,99799.0,99966.0,99847.0,99606.0
878,Dumas,TX,115713.0,116582.0,117357.0,118289.0,119178.0,119834.0,120388.0,120887.0,121184.0,121507.0,121927.0,122813.0,123635.0,124435.0,124865.0,125156.0,125400.0,125861.0,126482.0,127204.0,127938.0,128505.0,129067.0,129103.0,129206.0,129140.0,129399.0,129638.0,129931.0,130045.0,130068.0
879,Helena,AR,31055.0,30975.0,30940.0,30994.0,31029.0,30857.0,30598.0,30264.0,30070.0,29813.0,29742.0,29699.0,29807.0,29792.0,29732.0,29784.0,29684.0,29714.0,29670.0,29769.0,29769.0,29824.0,29901.0,30002.0,29999.0,29989.0,29974.0,29869.0,29921.0,29968.0,30103.0
880,Parsons,KS,48904.0,49280.0,49080.0,49062.0,48945.0,49052.0,48928.0,49265.0,49617.0,50039.0,50236.0,50266.0,50403.0,50521.0,50601.0,50611.0,50716.0,51094.0,51675.0,52147.0,52393.0,52461.0,52568.0,52722.0,52781.0,52948.0,53196.0,53361.0,53395.0,53123.0,52716.0
881,Price,UT,144432.0,144993.0,145753.0,146733.0,147741.0,148466.0,149150.0,149652.0,150282.0,150782.0,151258.0,151885.0,152492.0,153181.0,153977.0,154943.0,155737.0,156192.0,156210.0,156277.0,156357.0,156666.0,156846.0,156855.0,157017.0,157154.0,157116.0,156821.0,156623.0,156755.0,157180.0
