,City,State,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19
12421,Brundidge,AL,71766,71542,71738,71850,72281,72748,73033,73247,73080,73196,73200,73219
12422,Chesapeake City,MD,270752,270638,271068,270785,270723,270215,270617,270751,271386,271334,271599,272875
12423,Masontown,WV,125371,125662,126645,127685,128923,129077,129216,129036,128988,129192,129471,129691
12424,Brunswick,NC,49079,48831,49105,49477,49107,48682,48374,48350,48112,47757,47063,46753
12425,Davy,WV,13420,13421,13484,13379,13349,13338,13399,13549,13628,13743,13713,13735
12426,Lafayette Township,NJ,310820,311681,314818,317330,319627,320853,321718,321254,320508,319824,319482,320771
12427,Huron,TN,109405,109525,109688,109860,110278,110596,111025,111745,112294,112870,113290,113862
12428,Ross,CA,2767786,2780162,2793762,2787436,2791067,2798580,2812679,2826265,2843394,2863446,2889857,2915128
12429,Memphis,TX,43616,43407,43476,43783,43973,44087,44122,44177,44232,44269,44321,44459
12430,Hallowell,ME,200645,201151,201699,202126,201984,202418,202984,204278,206237,207704,209444,211251
12431,Arlington,GA,53482,53659,53945,54223,54436,54670,54926,55281,55697,56024,56306,56480
12432,New Hope,PA,605269,606023,608726,611693,613544,613300,613111,613119,613825,613719,613920,614504
12433,Sharon,TN,70868,70786,70913,70912,71124,71397,71833,72200,72331,72359,72277,72470
12434,Shohola Township,PA,149508,148489,147607,146628,146787,147998,149092,148840,148344,148559,149400,150613
12435,Tiger,GA,225629,226751,227357,228294,229168,229843,230431,231094,231571,232023,232085,231326
12436,Phoenix,NY,100067,100806,101661,101637,101789,102320,102898,102442,101534,100653,100696,101320
12437,Mabank,TX,178919,178879,179368,180019,180826,182292,184311,186456,188452,188839,190082,191590
12438,Bethany,WV,112517,113365,114167,115340,115654,116385,116473,116559,116176,116114,115879,115772
12439,Pearce,AZ,91374,92579,94406,95965,97869,99190,100594,101358,102077,102299,103304,104402
12440,Chatham,LA,205680,206854,207949,208408,208968,209503,210418,210078,210012,210852,210831,210378
12441,Mount Vernon,MO,89923,90165,90500,90833,91371,91786,92039,92292,93272,94194,94963,95172
12442,Bainbridge,IN,149274,150116,150929,151659,152266,153109,153742,154453,154909,155682,156296,156851
12443,Sarah,MS,118711,119956,121165,122577,123243,123674,123945,124653,125191,125460,125785,125952
12444,Copperhill,TN,97014,97699,97757,97664,97467,98073,98714,99592,100224,100795,101239,101829
12445,Hampton,PA,190070,188591,185939,186123,186059,187019,187283,187318,185681,184858,183306,182708
12446,Holgate,OH,92598,93042,93711,94251,94782,95140,95594,95825,96038,96202,96321,96566
12447,Hampton Falls,NH,516240,515594,513856,515810,519573,523506,523009,521225,521100,521235,522685,522958
12448,Dillsburg,PA,231156,232304,233436,234518,235052,235892,237430,238562,238748,238941,239116,239903
12449,Creswell,NC,77885,78408,78613,78628,78747,78363,78100,77563,77140,76752,75805,75108
12450,Julian,CA,372676,370008,367460,369028,371734,375388,376005,374755,373225,372593,373583,375422
12451,Clinton Township,PA,142504,143034,143401,143233,143504,144098,144509,144793,145066,145911,146229,146281
12452,Millersburg,PA,136266,136061,136679,136490,137251,137912,139780,141165,141174,141208,139612,139456
12453,Summersville,MO,117118,117921,118599,119802,120910,121947,122079,122397,122341,122855,122909,123474
12454,Clintonville,WI,79711,80096,80593,81018,81395,81570,81795,81936,82106,82239,82413,82596
12455,Como,TX,119520,120072,120285,120801,121331,121868,122356,123048,123798,124567,125209,125518
12456,Holland,MA,220441,222280,224661,228691,232033,234510,235555,234843,234777,234684,236120,236869
12457,Tuckerman,AR,60687,61006,61226,61359,61468,61521,61409,61726,61997,62465,62266,62320
12458,Marble,NC,138038,138467,139143,139657,140180,140428,140634,141138,141702,142350,142695,143099
12459,Payson,IL,88539,89019,89514,89931,90236,90622,91038,91694,92153,92679,92840,92953
12460,Potts Camp,MS,80678,82165,83735,84600,85171,85856,86790,87688,87932,88071,88433,88870
12461,Home Gardens,CA,414129,414911,416352,415987,415413,415581,416312,417628,417378,418521,418714,420690
12462,Maypearl,TX,214695,216065,215919,215480,215270,216909,219723,222797,224931,225462,225787,225857
12463,State Center,IA,136959,137537,137981,138505,139366,140288,141057,141681,142287,143042,143611,144249
12464,Chaplin,CT,199216,198844,199519,199421,201694,203369,205558,205856,205233,204163,203528,203719
12465,Bland,MO,126301,126836,127996,129011,130123,130347,130641,130640,130775,130954,131312,131497
12466,Benedict,MD,236377,238244,238251,235751,230910,229591,229437,229474,228771,228883,228155,227561
12467,Bullock,NC,136964,137359,137612,138130,139024,139812,140671,141527,142385,142817,143006,143217
12468,Madison,WV,88924,88928,89263,89514,90019,90645,91181,91687,92069,92582,92731,93115
12469,Covelo,CA,347097,345798,342344,338612,337279,336964,333474,330459,326008,324730,321867,320674
12470,Albright,WV,116247,116439,117239,117838,118499,118409,118590,118622,118543,118383,117790,117215
12471,Colbert,OK,67557,67780,68115,68413,68748,69209,69813,70350,70661,70974,71586,72215
12472,Solomon,KS,123444,123469,123367,123852,124081,124389,125099,125025,125601,125703,126341,126384
12473,Auburndale,WI,136842,137275,137604,138271,138799,139351,139867,140551,141222,141647,141820,142023
12474,Mountain Center,CA,392986,393575,396229,397694,399982,401136,404015,405463,406012,405598,405111,406161
12475,Clay,WV,76662,77328,78201,78529,78924,78721,78835,78920,79125,78609,77960,77126
12476,Dolgeville,NY,79914,80299,80764,81215,81932,82897,83494,84014,84228,84469,84565,84914
12477,Marysville,PA,182339,183113,183652,184078,184549,185470,186298,187327,188012,188573,188807,189064
12478,Itasca,TX,91974,92072,92454,93134,93789,94491,94778,94969,95218,95948,96372,96857
12479,Greenwood,LA,175345,176079,176634,175573,175002,174353,174644,175870,176479,177237,177226,177292
12480,Munising,MI,101096,101580,101811,102480,103203,103718,104437,104671,104851,104798,105025,105260
12481,Hickman,NE,246215,247119,247635,248805,249759,251237,251974,252442,252395,252870,253995,254929
12482,Springtown,AR,124127,126396,127378,128204,127864,129183,130797,133073,134545,136239,136951,137718
12483,Saint Paul,TX,361605,362349,361994,361913,362246,363025,363279,363691,364433,366597,368155,369660
12484,Superior,NE,49599,49924,50371,50735,50907,50865,50713,50700,50712,50856,50747,50548
12485,Benton,KS,195973,196707,197707,198568,199226,199374,199421,199822,200793,201821,202370,202970
12486,Archie,MO,168659,169927,171360,172103,172892,173403,174186,174890,175810,176415,177372,178618
12487,Spring Grove,PA,195999,196804,197033,197566,198072,199029,200182,200730,200692,200777,201048,201872
12488,Philipsburg,PA,108796,109154,109193,108006,107813,108065,109436,110755,111247,111825,112495,112929
12489,Moorhead,MS,56966,57220,57294,57644,57831,57747,57817,58055,58227,58275,58326,58318
12490,Booneville,AR,58319,58252,57974,57810,57580,57563,57541,57548,57519,57397,57338,57334
12491,Wrightsville,PA,162819,163844,164781,165951,166876,167844,168965,169307,169315,169545,169719,170398
12492,Danbury,TX,196726,197899,198772,199679,200139,200410,200406,199430,198857,197819,197894,197359
12493,Fairfield Harbour,NC,180592,179245,179090,180019,180812,182067,182838,182313,182051,182299,184385,187149
12494,Junction City,KY,87887,88537,89096,89497,90138,90770,91245,91418,91546,91742,91896,91912
12495,Conemaugh Township,PA,45908,45733,46008,46556,47224,47542,47864,48233,48637,49334,49686,50372
12496,Glen,NY,140270,140827,141602,141485,141074,140825,141181,141995,142536,143034,143329,143629
12497,Olanta,SC,72853,72764,72815,73187,74191,74080,73353,72338,72133,72176,72284,72424
12498,Terrace Park,OH,476536,481366,485468,486704,483781,483488,483758,485292,487732,490047,493621,495439
12499,Covert,MI,130614,132994,134297,134478,135547,137638,140432,143527,144799,147228,148083,148781
12500,Upper Burrell Township,PA,136279,137045,137794,137358,137680,138206,138646,138650,138618,138464,138688,138932
12501,Clifton,IL,130366,130759,131131,131782,132703,133763,134399,134834,135133,135543,135731,135930
12502,Canyonville,OR,163663,164571,166364,168160,169929,171466,173605,176197,177826,179107,180159,181535
12503,Carson,VA,195787,197042,198166,199142,199906,200629,201389,202354,203114,203716,203761,203861
12504,Highland,NY,198430,196739,193148,190834,190647,192013,192329,190797,188114,186232,184833,184129
12505,Ansonia,OH,100822,101288,101252,101575,101936,102375,102452,102669,102903,103181,103354,103733
12506,Mediapolis,IA,134124,134416,134765,135051,135461,135912,136232,136580,136983,137445,137681,137935
12507,Newtown,OH,165465,167344,168282,168101,167371,167284,168488,169949,171710,172387,173375,174006
12508,Morris,CT,298014,298689,300075,302028,303552,303857,303295,302909,303009,302802,303002,304020
12509,Frontenac,KS,103947,104234,104442,104750,104975,105166,105215,105019,105081,105126,105508,105530
12510,Dawson,MN,75248,75450,75727,76083,76409,76715,77077,77676,78194,78617,78733,78882
12511,Lonedell,MO,141731,143130,144080,145969,147905,149462,149573,149323,149436,150354,151303,151820
12512,Atwood,TN,76645,76819,76919,76983,77344,77752,78276,78763,79129,79331,79627,79797
12513,Sublette,KS,131349,132334,132990,133412,134222,135952,137823,139285,140001,140748,141554,142666
12514,Ontelaunee Township,PA,257837,258297,258591,259015,259651,260973,262038,262433,262478,262883,263853,265456
12515,Abbeville,MS,137351,137815,138300,138760,139567,140383,140978,141528,141657,141899,142408,143040
12516,Mc Bee,SC,91166,91772,92277,92794,92855,93186,93411,93851,94116,94502,94843,95112
12517,Commiskey,IN,135414,136309,136999,137765,138474,139172,139877,140514,140901,141453,141971,142433
12518,White Springs,FL,101062,101639,102049,102754,102912,103270,103335,103453,103487,103483,103595,104053
12519,Port Republic,VA,249171,250358,251774,253009,254310,255178,256096,257210,258400,259492,259516,259551
12520,Mokelumne Hill,CA,257343,261288,265895,267341,268221,269972,269358,267725,265254,266221,266646,267525
12521,Breckenridge,MI,91201,92035,92655,92961,93467,93953,94494,94755,95216,95256,95044,94981
12522,Scottdale,GA,179646,181287,182989,184301,186296,188317,189744,189923,189369,188849,189564,189972
12523,Marcus Hook,PA,184679,184900,186754,190846,197215,201090,204041,205242,207717,209399,211951,214971
12524,Town of Cohocton,NY,83700,83519,83366,83364,83006,82481,82180,81914,81644,81478,81418,81476
12525,Kenton,TN,69149,69806,70064,70120,70407,70733,70830,70876,71091,71530,71783,71856
12526,West Elkton,OH,73773,73864,74011,74516,75394,76121,76975,78315,79060,79419,79366,79715
12527,Durand,MI,82008,82932,83622,84243,84759,85603,86324,87012,87375,87778,87934,88204
12528,Gordonsville,TN,151349,151968,152270,152552,152751,153208,153801,154637,155303,156222,157231,158535
12529,Clinton,WI,142499,143665,143107,143122,143229,144442,145828,146377,147604,149027,151851,153853
12530,Isle,MN,181545,182443,183770,185152,186173,187111,188088,189039,189643,190264,190570,191314
12531,Gorham,NH,120292,120781,121037,121219,121736,122061,122360,122568,123089,123710,123991,124233
12532,Cabazon,CA,203247,202997,204303,205658,208312,210952,213426,214587,215637,217254,218816,220991
12533,Moncure,NC,217667,217636,216890,215854,217917,220325,221872,221960,223755,225620,227241,226523
12534,Mineral Springs,NC,445791,449003,450914,451627,452610,453749,454358,454946,456990,460150,464201,466326
12535,Barryton,MI,80912,81280,81495,81709,81775,81856,82064,82244,82610,82893,83248,83612
12536,South Hackensack,NJ,414448,412017,410466,409431,410113,410141,412113,412639,412797,412487,412339,414764
12537,Solomon,AZ,93335,94298,94043,93622,92936,93637,93966,94324,93703,93458,93805,94234
12538,Penryn,CA,608172,612433,611686,611513,616334,623136,623001,621561,619186,620563,618909,619958
12539,Olin,NC,183994,184064,184905,184971,185836,186513,187608,187515,186802,187126,187793,189036
12540,Hueysville,KY,40503,40349,40446,40589,40806,40885,41088,40988,41149,41414,41570,41743
12541,Riva,MD,477730,478132,478650,480175,481881,480937,480070,478396,479359,478652,478760,478113
12542,Loretto,KY,113562,114373,114958,115724,117119,118476,119736,119926,120120,120383,121012,121374
12543,New Wilmington,PA,177002,177290,177803,178056,179143,180296,181628,181771,182073,182540,182756,182972
12544,Argyle,WI,134831,135597,136578,137530,138524,139315,139978,140648,141182,141812,142136,142540
12545,Lost Creek,WV,112758,112918,113237,113784,113905,114636,115190,116034,116363,116559,116428,116346
12546,Bryceville,FL,218889,220477,222475,222435,223668,224089,223707,224008,225635,227378,229356,231128
12547,Clifton,AZ,71157,71255,71024,70714,70346,70395,70736,71308,71883,72423,72759,73102
12548,Overgaard,AZ,198943,200742,201865,203121,204285,205955,207309,208638,209754,210576,211001,211297
12549,Danville,IA,149006,149416,149818,150487,151173,151895,152290,152763,153310,153951,154153,154271
12550,Hopewell Township,PA,104644,105176,105410,105828,105912,106762,107791,109089,108860,108474,107844,107744
12551,Johnson,AR,189056,189398,190575,192141,193911,194829,195115,195370,195664,195895,195744,195935
12552,Chapman,KS,157841,158094,158423,158465,158083,158097,158505,158700,158827,158998,159615,160254
12553,Marshallville,OH,186673,187547,188331,188624,189034,189090,189460,190014,190595,191742,192544,193287
12554,Mayer,MN,268053,270562,272241,272789,273713,275194,277074,278031,279412,280245,281319,282609
12555,Pocono Lake,PA,132385,132291,132646,133350,134079,134923,135210,134991,134632,134877,135534,136459
12556,Boone Grove,IN,139404,140042,140631,140887,141383,141384,142095,142316,142384,142689,143539,144070
12557,Matamoras,PA,191274,193251,194072,193242,192534,191626,190432,189765,189720,189335,189235,188301
12558,Holualoa,HI,604841,607500,610858,607404,604007,599345,600423,603158,606372,608099,608674,609963
12559,Coopersburg,PA,306920,306119,303720,302924,304602,307774,310017,310362,309513,309375,310002,309437
12560,Quilcene,WA,316962,315250,313947,313145,314380,315700,316712,317895,319196,320243,320526,320921
12561,Union,ME,203433,204333,205131,205628,206453,207386,208340,209040,209874,211007,212376,213702
12562,Fair Play,SC,193602,195497,197308,197687,197931,198132,198760,199579,200801,201612,201909,201956
12563,Kemah,TX,218709,220536,222817,224585,225769,225507,223946,222965,222571,222783,223621,224426
12564,Delmont,PA,200920,201613,201338,201508,201127,200777,200539,200885,202306,203868,205340,205812
12565,Pringle,SD,137659,138910,140348,141625,142827,143589,144596,144859,146179,147168,148930,150368
12566,Oriskany,NY,147241,147222,147871,148402,149375,149802,151028,151439,151910,151821,152464,153409
12567,Boothbay,ME,322546,324298,325927,327665,329711,331506,333606,335148,337121,338719,340291,341500
12568,Miller,MO,112148,111873,112052,112259,112961,113254,113587,113835,113458,112144,110549,109867
12569,East Leroy,MI,159748,159696,159528,159943,160859,162475,163822,164648,165540,166609,167778,168747
12570,Hector,AR,91766,92353,93323,94161,94486,94690,95134,95554,95839,96440,97077,97897
12571,Burt,MI,131652,133145,133216,132280,129911,128286,127310,127567,127888,128323,128807,128483
12572,Elgin,OR,172567,173052,173588,174543,175542,176512,177407,177814,178357,179028,179893,180674
12573,Montauk,NY,1467377,1481112,1486489,1488394,1476955,1457592,1440149,1436171,1442974,1447911,1449214,1452737
12574,Sharpsville,IN,152865,153640,154174,154871,155489,156205,156731,157359,157835,158309,158777,159168
12575,Horton,KS,59986,60096,60173,60624,60984,61583,61928,62248,62166,62349,62414,62647
12576,Highspire,PA,106090,107206,107847,108642,108956,109471,109525,109174,108326,107428,106851,106698
12577,Rentz,GA,103985,104372,104749,105022,105216,105422,105706,105901,106146,106376,106394,106313
12578,Birch Tree,MO,78580,78775,79053,79432,79601,79793,80319,81314,81868,82390,82769,83369
12579,Reva,VA,267236,268682,267952,267664,267836,268094,267872,268456,270533,272885,273974,273744
12580,Troy,WI,293437,293024,293859,296674,299357,299993,301459,301900,305094,307579,310203,311914
12581,Coleman,WI,104596,105150,105684,106146,106582,106988,107646,108031,108425,108734,109096,109445
