,City,State,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18
3076,Tuscumbia,AL,101136.0,101379.0,101618.0,102290.0,102787.0,103259.0,103656.0,104008,104258,104605,105126,105494
3077,Santa Fe Springs,CA,482019.0,485648.0,489217.0,492320.0,495134.0,498463.0,500796.0,501347,500357,500203,499686,499152
3078,Labelle,FL,128823.0,130463.0,131786.0,132651.0,133388.0,134271.0,135117.0,136211,137113,138127,138909,139676
3079,Orinda,CA,1688977.0,1705147.0,1719783.0,1725220.0,1735841.0,1745232.0,1746428.0,1736932,1731236,1732405,1726650,1713329
3080,Bedford,VA,156150.0,156929.0,157681.0,158224.0,158378.0,158332.0,158510.0,159596,161102,162144,162772,162136
3081,Sherrelwood,CO,308681.0,312813.0,316287.0,319902.0,323061.0,325540.0,327689.0,329752,331771,333823,336587,338568
3082,East Peoria,IL,120666.0,120422.0,120332.0,120201.0,120225.0,120267.0,120072.0,119892,119590,119180,118728,118375
3083,Clackamas,OR,417365.0,421451.0,427194.0,428654.0,429119.0,430472.0,435348.0,437997,437508,435538,435882,435921
3084,Fletcher,NC,264933.0,267052.0,268999.0,270768.0,272042.0,273636.0,275475.0,277667,279549,280855,281681,282441
3085,Palmyra,VA,216857.0,217471.0,218157.0,218674.0,219205.0,219694.0,220043.0,220309,220529,220966,222014,223200
3086,Taft,CA,108713.0,109382.0,110338.0,112203.0,113835.0,114578.0,116104.0,118662,121421,123935,125023,126427
3087,Greenville,MI,153917.0,155816.0,156885.0,158054.0,158779.0,159381.0,160744.0,161915,163331,162178,160771,159484
3088,Cascade,MI,346208.0,348932.0,349694.0,349692.0,350969.0,355341.0,362770.0,368751,372727,373823,374698,376598
3089,Rutherford,NJ,479214.0,481220.0,486302.0,487176.0,486798.0,485723.0,486380.0,488517,489774,491568,494147,496869
3090,Scottsbluff,NE,123048.0,123512.0,123983.0,124393.0,124823.0,125332.0,125743.0,126236,126661,127163,127862,128574
3091,Ojus,FL,167145.0,168004.0,169028.0,170308.0,170904.0,170965.0,171085.0,171141,171815,171974,173297,173701
3092,Town Of Wheatfield,NY,190237.0,190848.0,191266.0,192381.0,193827.0,195681.0,198432.0,200673,202602,202346,203346,204142
3093,Eastlake,OH,120580.0,120579.0,120645.0,120288.0,120475.0,121136.0,122124.0,122542,122916,123753,124694,125289
3094,Altoona,IA,220850.0,221337.0,221409.0,222574.0,223998.0,224799.0,225394.0,225944,226760,227531,227804,228142
3095,Heber City,UT,398063.0,401611.0,404979.0,408492.0,412413.0,416278.0,420188.0,423393,426396,428747,431137,433293
3096,Muhlenberg Township,PA,160165.0,161321.0,162422.0,163326.0,164293.0,165347.0,166010.0,166714,167223,167860,168077,167927
3097,Town of Oneonta,NY,149349.0,149934.0,150495.0,151158.0,151762.0,152264.0,152693.0,153051,153337,153670,153763,153997
3098,Forest Hill,MD,360512.0,362376.0,363498.0,363929.0,364422.0,364577.0,365530.0,366496,367499,367739,367266,365191
3099,Sauk Rapids,MN,189189.0,190351.0,191267.0,192244.0,192945.0,193617.0,194170.0,194323,194489,194800,195661,196543
3100,Fitzgerald,GA,75969.0,76453.0,76908.0,77323.0,77801.0,78176.0,78464.0,78615,78797,78865,79098,79583
3101,Jacksonville,IL,93697.0,93958.0,94197.0,94351.0,94498.0,94659.0,94919.0,95191,95399,95581,95903,96301
3102,Avon,CT,303580.0,302878.0,302303.0,301722.0,301890.0,302102.0,301824.0,301024,299870,298917,298507,299542
3103,Allegan,MI,146405.0,146820.0,147904.0,148282.0,149017.0,149487.0,150337.0,150727,151293,151767,152455,153140
3104,Sandy,OR,335317.0,338403.0,342533.0,343676.0,344121.0,345787.0,349897.0,352827,352819,352001,352739,353477
3105,Exton,PA,387364.0,386324.0,386210.0,388123.0,390221.0,392253.0,394090.0,396340,397027,397493,397625,398476
3106,Bryant,AR,203904.0,204039.0,204247.0,205446.0,206414.0,207215.0,207255.0,207205,206761,206043,205594,205945
3107,Kapaa,HI,531657.0,534723.0,536514.0,537274.0,538199.0,541954.0,545848.0,549608,552905,553715,555995,556226
3108,Grand Rapids,MN,175166.0,176336.0,177375.0,178204.0,178846.0,179296.0,179549.0,179663,179865,180334,181179,181856
3109,Mason,MI,177954.0,179513.0,180624.0,181662.0,183138.0,185040.0,186994.0,188341,188580,188292,188123,189035
3110,Concord,OH,233986.0,233904.0,234436.0,234728.0,235444.0,235731.0,236755.0,237736,239136,240794,242055,243495
3111,Holden,MA,320560.0,324403.0,326120.0,326952.0,326938.0,328563.0,330135.0,330981,331119,330433,330699,332516
3112,Grafton,MA,362628.0,365405.0,365952.0,366868.0,367570.0,371166.0,373135.0,373745,373609,372476,372927,373977
3113,Erie,CO,524482.0,527703.0,530398.0,532799.0,536492.0,540403.0,544928.0,548224,550053,552531,553911,555327
3114,Kaufman,TX,167441.0,168928.0,170796.0,171578.0,172820.0,173019.0,171901.0,171698,171998,174959,175560,175743
3115,Temple,GA,136240.0,137503.0,138413.0,138981.0,139697.0,141118.0,142664.0,144068,145013,145743,146491,147533
3116,Lafollette,TN,101499.0,102126.0,102617.0,103159.0,103579.0,104260.0,104954.0,105719,106219,106678,107124,107499
3117,Oakland,MI,439905.0,441942.0,440630.0,440877.0,442845.0,447864.0,452133.0,454559,454878,453251,452949,453443
3118,Mitchell,SD,148865.0,149488.0,150046.0,150500.0,151025.0,151716.0,152500.0,153400,154360,155361,156195,156878
3119,Semmes,AL,144101.0,144119.0,144130.0,143951.0,144786.0,145462.0,146562.0,147405,147906,148114,148366,148379
3120,Prospect,KY,424325.0,426282.0,427817.0,429237.0,430121.0,431386.0,432195.0,432964,433812,434820,435037,434924
3121,Murphy,TX,389739.0,390530.0,392648.0,395257.0,395906.0,395509.0,395270.0,394589,393206,392823,393241,394466
3122,Colonia,NJ,355080.0,356819.0,357870.0,358093.0,357094.0,356668.0,354695.0,354033,354573,354899,355137,354454
3123,Bellaire,TX,868298.0,866947.0,865004.0,865293.0,865535.0,865916.0,865480.0,867290,868603,868021,868538,869583
3124,Pembroke,MA,404304.0,407522.0,408861.0,410244.0,410949.0,413146.0,413723.0,414044,413188,413809,415802,417443
3125,Spanish Lake,MO,75295.0,75440.0,75878.0,76748.0,77873.0,78866.0,79570.0,80338,81044,81853,82524,83294
3126,Great Falls,VA,1088585.0,1085307.0,1089104.0,1088879.0,1094207.0,1096851.0,1099367.0,1098210,1097950,1096885,1095957,1096534
3127,Okmulgee,OK,50678.0,50944.0,51107.0,51327.0,51551.0,51756.0,51910.0,52046,52307,52541,52690,52642
3128,Winthrop,MA,452872.0,455854.0,459558.0,461153.0,463239.0,465339.0,468810.0,471011,471894,473056,475666,478145
3129,Sharon,MA,558054.0,562132.0,569526.0,574338.0,575831.0,574476.0,575287.0,576728,578343,579671,579299,576361
3130,Columbia,MS,90589.0,90929.0,91185.0,91521.0,91623.0,91894.0,92055.0,92502,92901,93268,93346,93361
3131,Collinsville,OK,167840.0,168342.0,168326.0,168203.0,168194.0,168340.0,168937.0,169860,170407,170832,171284,171781
3132,Bucyrus,OH,84291.0,84803.0,85173.0,85480.0,85638.0,85785.0,85751.0,85878,86029,86345,86655,87066
3133,Farmingville,NY,355732.0,356942.0,358211.0,360274.0,362689.0,365251.0,367423.0,369965,372763,375317,377186,378084
3134,New Haven,IN,121364.0,121804.0,122221.0,122652.0,123256.0,124275.0,125671.0,126692,127535,127977,128858,129865
3135,Dumont,NJ,383964.0,385177.0,387855.0,388303.0,388781.0,389429.0,389712.0,390314,391114,392208,394925,396608
3136,Town of East Greenbush,NY,212427.0,215500.0,217281.0,218412.0,218880.0,220361.0,221025.0,221559,221706,221262,220821,220250
3137,Hopkins,MN,240654.0,242967.0,245176.0,247064.0,248843.0,250509.0,251165.0,252352,253416,255021,255421,255688
3138,Town of Owego,NY,147983.0,148532.0,149212.0,149881.0,150386.0,150772.0,151172.0,151663,152038,152510,152810,153247
3139,Westbrook,ME,241971.0,244771.0,247898.0,248916.0,249728.0,251085.0,252568.0,253994,254416,254423,255076,256259
3140,Mokena,IL,291045.0,291225.0,292198.0,292954.0,293385.0,294639.0,295780.0,297774,299240,300207,300890,301198
3141,Princeton,MN,204833.0,206079.0,207349.0,209154.0,210952.0,212780.0,214365.0,215874,217272,218681,219884,220764
3142,Tipp City,OH,178817.0,179739.0,180674.0,181687.0,182836.0,183896.0,184930.0,186505,189927,193751,196902,198454
3143,Vinton,VA,152403.0,152946.0,153600.0,154230.0,154913.0,155595.0,156322.0,156920,157539,157951,158079,158252
3144,Decatur,TX,250539.0,254211.0,257250.0,259396.0,261461.0,264600.0,267574.0,269217,269834,270598,270191,268476
3145,Tumwater,WA,314762.0,317672.0,319309.0,323149.0,325384.0,329084.0,331892.0,334092,336805,337717,339311,339774
3146,Tinton Falls,NJ,345343.0,346953.0,347140.0,349262.0,350366.0,353122.0,353893.0,354729,353602,354053,355577,357292
3147,South Hadley,MA,243744.0,244817.0,245038.0,244139.0,244396.0,244584.0,245640.0,246487,247954,250094,251767,252528
3148,Waukee,IA,258795.0,258891.0,259430.0,260084.0,260566.0,260756.0,261022.0,261221,261493,262147,263671,265215
3149,Lackawanna,NY,115805.0,116296.0,116383.0,116513.0,116652.0,117321.0,118038.0,118799,119603,120625,121747,122703
3150,Effingham,IL,146833.0,147316.0,147872.0,148430.0,148974.0,149378.0,149824.0,150182,150611,151003,151602,152271
3151,El Dorado,KS,95237.0,95501.0,95915.0,96349.0,96880.0,97366.0,97953.0,98429,98783,99106,99370,99579
3152,Homewood,IL,161850.0,163239.0,163649.0,163373.0,163653.0,164417.0,164920.0,165008,165043,165039,165161,165144
3153,Vancleave,MS,166756.0,167348.0,167736.0,168481.0,169064.0,169796.0,170293.0,171233,171961,172791,173443,173949
3154,Purcellville,VA,547111.0,547259.0,547604.0,548592.0,551230.0,553567.0,554757.0,557070,557060,558880,558576,561930
3155,Pennsauken,NJ,125255.0,125764.0,125369.0,126144.0,126403.0,127590.0,128247.0,129266,130127,131052,131814,132043
3156,Back Mountain,PA,161519.0,164044.0,166144.0,167752.0,169206.0,169684.0,169937.0,168792,168560,168051,168406,168804
3157,Peyton,CO,340780.0,344472.0,349544.0,352531.0,355531.0,357818.0,359352.0,360090,361398,363558,366167,368565
3158,Steamboat Springs,CO,609184.0,612407.0,616085.0,620643.0,626355.0,630172.0,632764.0,633546,634451,635130,637176,639340
3159,Warren,PA,95495.0,96080.0,96452.0,96889.0,96731.0,96967.0,97192.0,97800,98232,98361,98697,99011
3160,Cudahy,WI,145039.0,146815.0,148756.0,149793.0,150006.0,149244.0,148915.0,149220,150247,150777,151505,151361
3161,Bennettsville,SC,56979.0,57314.0,57424.0,57575.0,57755.0,58028.0,58032.0,58361,58430,58746,58759,59010
3162,Yulee,FL,215590.0,217701.0,219041.0,220209.0,221525.0,223642.0,225608.0,227610,229168,230946,232415,233314
3163,Clive,IA,290341.0,290323.0,290041.0,290607.0,291421.0,291925.0,292321.0,292808,293558,294376,295078,295612
3164,Safford,AZ,154098.0,154806.0,155453.0,156167.0,156834.0,157448.0,158132.0,158709,159245,159606,160257,160913
3165,Floral Park,NY,617399.0,622106.0,627005.0,632130.0,634087.0,635722.0,635222.0,637047,639592,642277,643827,644739
3166,Ripley,TN,72394.0,72144.0,72086.0,72320.0,72570.0,72800.0,72924.0,73207,73386,73606,73714,73886
3167,Goffstown,NH,264566.0,263624.0,264031.0,264739.0,265847.0,267038.0,268124.0,269700,270670,271644,271735,274909
3168,Kings Park,NY,473741.0,474298.0,474670.0,477062.0,479378.0,482582.0,484913.0,487356,489794,491673,493619,494242
3169,Ripon,CA,453265.0,458005.0,458289.0,461293.0,465460.0,470925.0,471743.0,472763,474031,478190,481404,481563
3170,Creve Coeur,MO,425024.0,424155.0,424980.0,426641.0,429943.0,430235.0,430385.0,430728,430739,431423,432318,434295
3171,Monticello,KY,72473.0,72916.0,73439.0,73792.0,74002.0,74066.0,74359.0,74733,75126,75480,76038,76817
3172,Newburyport,MA,514981.0,515522.0,519364.0,521167.0,527476.0,531606.0,530646.0,529254,525686,528868,530138,535924
3173,Aztec,NM,116183.0,116723.0,117552.0,118405.0,118928.0,119777.0,120809.0,121447,121344,121175,121267,121287
3174,Madison,CT,406338.0,406125.0,405961.0,406076.0,406773.0,406742.0,406371.0,407052,408255,409271,407846,408750
3175,Rosedale,CA,400199.0,400340.0,400172.0,401792.0,403787.0,404628.0,404347.0,403368,402756,404464,404516,406211
3176,Plainville,CT,196243.0,195341.0,195388.0,195488.0,196000.0,196250.0,196050.0,195789,195148,194736,194752,195585
3177,Rockmart,GA,115031.0,116424.0,117064.0,117806.0,118545.0,119705.0,121064.0,122252,123196,124020,124994,126143
3178,Groton,CT,249003.0,247502.0,246696.0,246739.0,247576.0,247395.0,247089.0,246927,245243,244273,243740,243939
3179,Port Allen,LA,153936.0,153456.0,152996.0,153211.0,153377.0,153585.0,153809.0,154059,154204,154500,155207,155981
3180,Canton,NC,140050.0,142813.0,144971.0,145794.0,145990.0,147026.0,147870.0,148699,147680,147811,147898,148764
3181,Frankfort,IL,316679.0,316074.0,316028.0,316156.0,315935.0,316955.0,318043.0,319285,320236,320397,320568,320460
3182,Anacortes,WA,436744.0,439457.0,443071.0,445843.0,448516.0,451402.0,456876.0,462969,466896,468268,466868,469343
3183,El Reno,OK,96513.0,96559.0,96751.0,97086.0,97990.0,98257.0,98115.0,98479,99434,100537,101180,101747
3184,Selah,WA,253021.0,253988.0,255378.0,257849.0,260279.0,263071.0,265829.0,267703,269009,271015,272533,274703
3185,Copley,OH,213295.0,213815.0,214743.0,216912.0,218112.0,217944.0,218213.0,218414,219456,219976,221248,222284
3186,South San Jose Hills,CA,441216.0,444592.0,447805.0,451330.0,453030.0,454492.0,455059.0,454681,453654,452989,453189,453611
3187,Makawao,HI,682767.0,688411.0,695570.0,700142.0,704700.0,707616.0,711152.0,715110,721049,727050,729701,730543
3188,Cedar Springs,MI,186836.0,188570.0,189485.0,189566.0,190726.0,192382.0,194645.0,196349,197290,197959,197920,199093
3189,Windham,ME,255432.0,258659.0,262502.0,264313.0,265441.0,266463.0,267270.0,268793,269338,271832,274409,277571
3190,Dover,OH,151559.0,152303.0,152805.0,153178.0,153860.0,154308.0,154626.0,155156,155271,155983,157124,159462
3191,Othello,WA,202984.0,204502.0,206019.0,207482.0,208633.0,209524.0,210172.0,210660,211171,211808,212854,213622
3192,Tallmadge,OH,168312.0,169215.0,170672.0,172931.0,174011.0,173220.0,172697.0,172451,173339,173726,174692,175443
3193,Sandpoint,ID,279510.0,282679.0,285084.0,287503.0,289309.0,292239.0,294064.0,296407,297632,300070,302106,304280
3194,Pulaski,TN,114546.0,114811.0,115267.0,115974.0,116607.0,117304.0,118103.0,118864,119602,120150,120660,121077
3195,Thermal,CA,153638.0,154839.0,155660.0,157010.0,158240.0,159007.0,159025.0,159145,159895,160449,161138,160836
3196,Cottage Grove,OR,232818.0,235383.0,237945.0,239209.0,239863.0,240608.0,242291.0,244240,246122,247452,248856,249850
3197,Three Rivers,MI,133291.0,133844.0,134346.0,134912.0,135178.0,135706.0,136513.0,137373,137761,138083,137540,137236
3198,Rockland,MA,335206.0,337423.0,338472.0,340780.0,343120.0,346331.0,347346.0,348635,348996,350520,352812,354069
3199,Bridgeport,WV,186999.0,187872.0,188894.0,189775.0,190014.0,189872.0,189940.0,190301,190906,191512,192302,193185
3200,Sparta,WI,151368.0,152434.0,153407.0,154245.0,154951.0,155642.0,156447.0,157401,158320,159185,159992,160980
3201,Bon Air,VA,235449.0,236405.0,237593.0,238004.0,238667.0,239136.0,239995.0,240492,241285,241702,243399,245054
3202,Buda,TX,264028.0,264346.0,264991.0,266250.0,266593.0,267116.0,267651.0,268510,268946,269296,269715,270274
3203,Richlands,NC,136571.0,137737.0,138384.0,139131.0,139580.0,140257.0,141184.0,142664,144046,144899,145655,146813
3204,Saint Michael,MN,288749.0,288695.0,287422.0,288233.0,290738.0,293128.0,293606.0,295003,295827,297187,298429,298778
3205,Roscoe,IL,179350.0,181291.0,180832.0,180473.0,179966.0,181202.0,182665.0,183553,183857,183975,183689,184048
3206,Rose Hill,VA,511486.0,512370.0,516315.0,516153.0,518239.0,519283.0,520631.0,520973,521789,522268,522696,523375
3207,Maysville,KY,78683.0,79014.0,79274.0,79580.0,79887.0,80085.0,80273.0,80350,80687,81045,81497,81631
3208,Lexington,TN,110673.0,110761.0,111078.0,111415.0,111975.0,112575.0,113197.0,113872,114580,115093,115515,115929
3209,Whiteville,NC,83798.0,84264.0,84537.0,84811.0,84900.0,85178.0,85330.0,85566,85869,86212,86572,86800
3210,Griffith,IN,145025.0,145089.0,144637.0,145075.0,145941.0,146693.0,147555.0,148187,149276,149506,149816,149889
3211,Eastman,GA,77885.0,78347.0,78718.0,79109.0,79401.0,79744.0,79977.0,80204,80334,80458,80856,81333
3212,Lake Forest,IL,815589.0,813927.0,814380.0,812449.0,809006.0,806934.0,806293.0,803390,799951,796535,794651,790887
3213,La Grange,NY,303967.0,304421.0,306254.0,308699.0,309466.0,310227.0,310212.0,310634,311486,313284,315291,318102
3214,Nazareth,PA,251745.0,252887.0,253984.0,255023.0,256608.0,258404.0,259392.0,259472,258913,259149,259591,259961
3215,Orange,TX,87067.0,87417.0,87784.0,88127.0,88380.0,88438.0,88561.0,88624,89059,89504,90007,90367
3216,Greenfield,MA,196238.0,199737.0,201712.0,203387.0,204467.0,205368.0,206346.0,206951,206788,205520,205452,204176
3217,La Vista,NE,196139.0,197501.0,198672.0,198936.0,199094.0,199727.0,200894.0,201957,202813,203333,204009,204708
3218,South Houston,TX,122654.0,123670.0,124548.0,125252.0,126004.0,126558.0,127007.0,127425,128226,129327,130920,132239
3219,Sault Sainte Marie,MI,83238.0,83685.0,84018.0,84450.0,84768.0,84916.0,85223.0,85737,86168,86331,86234,86338
3220,Gulf Breeze,FL,297020.0,298215.0,299959.0,303260.0,305023.0,306478.0,308001.0,309933,311235,312441,313731,316069
3221,Angola,IN,165352.0,166405.0,167360.0,168341.0,169133.0,170021.0,170785.0,171656,172118,172971,173819,175019
3222,Suitland-Silver Hill,MD,219222.0,219580.0,219399.0,221732.0,224450.0,227244.0,228888.0,229082,228359,227894,228544,230290
3223,Stonington,CT,315619.0,312775.0,312650.0,314710.0,318067.0,320143.0,321927.0,323804,322818,322676,322445,322597
3224,Ruston,LA,153530.0,153753.0,153972.0,154118.0,154294.0,154577.0,154975.0,155413,155874,156397,157149,158121
3225,Hutchinson,MN,173656.0,174998.0,176662.0,178105.0,178178.0,178819.0,179392.0,183108,186017,188774,189664,189332
3226,Saint Joseph,MI,208324.0,209412.0,210565.0,212370.0,212029.0,212373.0,212320.0,214500,215796,216928,217404,217482
3227,Parlin,NJ,305792.0,308104.0,311733.0,314988.0,317365.0,318870.0,320051.0,321205,323604,325341,327543,326188
3228,Hartford,WI,190554.0,190118.0,191541.0,193885.0,196147.0,196900.0,197013.0,198006,198698,199669,200606,201970
3229,New Richmond,WI,214964.0,216782.0,218726.0,220476.0,222225.0,224131.0,225853.0,227504,228736,230165,231292,232435
3230,Ashland,MA,409223.0,411703.0,414297.0,415941.0,417775.0,419449.0,421213.0,421151,420679,420745,421264,422650
3231,East Cleveland,OH,31294.0,31533.0,31608.0,31565.0,31495.0,31620.0,31760.0,31748,31749,31734,31477,31104
3232,Mukilteo,WA,554119.0,558549.0,563976.0,569656.0,575789.0,580033.0,583201.0,584425,586795,587362,588359,587445
3233,Cambridge,MD,141983.0,141881.0,141783.0,141899.0,141949.0,142180.0,142275.0,142493,142632,142580,142768,143101
3234,Smithfield,VA,263649.0,264356.0,264901.0,265313.0,266101.0,266813.0,267372.0,267910,268138,268549,269276,270671
3235,Saint Helens,OR,296326.0,299233.0,302177.0,304987.0,306820.0,307746.0,308279.0,308959,309619,310072,310810,312317
3236,Lowell,IN,187742.0,188944.0,190280.0,191957.0,193206.0,194368.0,195440.0,196745,197838,198410,199494,200407
3237,Glenvar Heights,FL,275117.0,276335.0,277275.0,278606.0,279500.0,280362.0,281242.0,281351,281756,281411,283521,284791
3238,Beckley,WV,73441.0,73671.0,73836.0,73950.0,73990.0,73960.0,73854.0,73793,73809,73819,73965,74151
3239,Watkinsville,GA,273070.0,274065.0,276016.0,278331.0,280821.0,282641.0,284295.0,285625,286974,288457,291362,293064
3240,Riverbank,CA,317202.0,318601.0,321386.0,322737.0,324562.0,325415.0,326736.0,328270,329753,329412,329760,330194
3241,Foxborough,MA,453364.0,455707.0,461414.0,465885.0,467290.0,466840.0,467444.0,468846,469197,469831,468444,465957
3242,Sterling,CO,164299.0,165404.0,166242.0,166970.0,167598.0,168376.0,169041.0,169597,169953,170286,171011,171894
3243,Franklin,KY,116213.0,116670.0,117158.0,117555.0,118006.0,118592.0,119303.0,119781,120063,119254,119118,119032
